60233000	60246000
60327000	60333000
60992000	61601000
61601000	61607000
61712000	61714000
61886000	62355000
62587000	62640000
62803000	62809000
64296000	64305000
65715000	65733000
65872000	65983000
66509000	67037000
66566000	67126000
67255000	67849000
67521000	67523000
68721000	68723000
69018000	69467000
